X;Y;Z
-35;11;-38
-35;11;-38
-35;11;-38
-35;11;-38
-33;11;-38
-33;12;-40
-33;12;-40
-33;12;-40
-33;12;-40
-35;12;-40
-35;12;-40
-35;12;-40
-35;12;-40
-35;12;-40
-33;12;-40
-33;12;-41
-33;12;-41
-33;12;-41
-33;12;-41
-33;12;-41
-33;13;-40
-33;13;-40
-33;13;-40
-33;13;-40
-33;13;-40
-33;12;-40
-33;12;-40
-33;12;-40
-33;12;-40
-33;12;-40
-33;13;-38
-33;13;-38
-33;13;-38
-33;13;-38
-34;13;-38
-34;13;-39
-34;13;-39
-34;13;-39
-34;13;-39
-33;13;-39
-33;13;-41
-33;13;-41
-33;13;-41
-33;13;-41
-33;13;-41
-33;12;-40
-33;12;-40
-33;12;-40
-33;12;-40
-32;12;-40
-32;13;-39
-32;13;-39
-32;13;-39
-32;13;-39
-33;13;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;12;-39
-33;15;-40
-33;15;-40
-33;15;-40
-33;15;-40
-32;15;-40
-32;15;-39
-32;15;-39
-32;15;-39
-32;15;-39
-32;15;-39
-32;13;-40
-32;13;-40
-32;13;-40
-32;13;-40
-33;14;-40
-33;14;-40
-33;14;-40
-33;14;-40
-33;14;-40
-33;14;-40
-33;14;-41
-33;14;-41
-33;14;-41
-33;14;-41
-32;14;-41
-32;14;-38
-32;14;-38
-32;14;-38
-32;14;-38
-32;14;-38
-32;14;-40
-32;14;-40
-32;14;-40
-32;14;-40
-33;14;-40
-33;13;-40
-33;13;-40
-33;13;-40
-33;13;-40
-33;13;-40
-33;13;-40
-33;13;-40
-33;13;-40
-33;13;-40
-32;13;-40
-32;15;-41
-32;15;-41
-32;15;-41
-32;15;-41
-32;15;-41
-32;13;-39
-32;13;-39
-32;13;-39
-32;13;-39
-32;13;-39
-32;14;-41
-32;14;-41
-32;14;-41
-32;14;-41
-32;14;-41
-32;15;-39
-32;15;-39
-32;15;-39
-32;15;-39
-32;15;-39
-32;16;-39
-32;16;-39
-32;16;-39
-32;16;-39
-33;16;-39
-33;15;-39
-33;15;-39
-33;15;-39
-33;15;-39
-32;15;-39
-32;15;-40
-32;15;-40
-32;15;-40
-32;15;-40
-33;15;-40
-33;14;-39
-33;14;-39
-33;14;-39
-33;14;-39
-32;14;-39
-32;13;-39
-32;13;-39
-32;13;-39
-32;13;-39
-31;13;-39
-31;15;-40
-31;15;-40
-31;15;-40
-31;15;-40
-32;15;-40
-32;14;-40
-32;14;-40
-32;14;-40
-32;14;-40
-34;14;-40
-34;14;-40
-34;14;-40
-34;14;-40
-34;14;-40
-32;14;-40
-32;15;-40
-32;15;-40
-32;15;-40
-32;15;-40
-33;15;-40
-33;13;-38
-33;13;-38
-33;13;-38
-33;13;-38
-35;13;-38
-35;12;-38
-35;12;-38
-35;12;-38
-35;12;-38
-34;12;-38
-34;14;-38
-34;14;-38
-34;14;-38
-34;14;-38
-33;14;-38
-33;13;-39
-33;13;-39
-33;13;-39
-33;13;-39
-34;13;-39
-34;13;-39
-34;13;-39
-34;13;-39
-34;13;-39
-33;14;-39
-33;14;-39
-33;14;-39
-33;14;-39
-33;14;-39
-32;12;-39
-32;12;-39
-32;12;-39
-32;12;-39
-32;12;-39
-33;12;-39
-33;14;-40
-33;14;-40
-33;14;-40
-33;14;-40
-32;14;-40
-32;13;-39
-32;13;-39
-32;13;-39
-32;13;-39
-34;13;-39
-34;13;-39
-34;13;-39
-34;13;-39
-34;13;-39
-32;13;-39
-32;14;-39
-32;14;-39
-32;14;-39
-32;14;-39
